CMDLINE /usr/local/opt/python/bin/python3.7 Scripts/tmp.py
MEM 0.312500 1556662891.0299
MEM 16.761719 1556662891.1335
MEM 25.488281 1556662891.2341
MEM 36.921875 1556662891.3382
MEM 46.968750 1556662891.4406
MEM 57.511719 1556662891.5409
MEM 70.835938 1556662891.6442
MEM 77.476562 1556662891.7476
MEM 86.882812 1556662891.8483
MEM 101.441406 1556662891.9488
MEM 101.441406 1556662892.0503
