CMDLINE /usr/local/opt/python/bin/python3.7 Scripts/tmp.py
MEM 0.304688 1556662690.6650
MEM 15.054688 1556662690.7658
MEM 25.363281 1556662690.8665
MEM 35.132812 1556662690.9676
MEM 45.695312 1556662691.0727
MEM 57.285156 1556662691.1779
MEM 70.488281 1556662691.2798
MEM 77.296875 1556662691.3800
MEM 86.843750 1556662691.4852
