CMDLINE /usr/local/opt/python/bin/python3.7 Scripts/tmp.py
MEM 0.304688 1556662964.9392
MEM 15.890625 1556662965.0419
MEM 25.628906 1556662965.1471
MEM 36.582031 1556662965.2515
MEM 47.011719 1556662965.3543
MEM 58.554688 1556662965.4595
MEM 70.945312 1556662965.5611
MEM 77.554688 1556662965.6615
MEM 86.878906 1556662965.7667
MEM 100.277344 1556662965.8701
MEM 100.351562 1556662965.9753
